lake,sed.date,B2mean,B3mean,B4mean,B2max,B3max,B4max,B2min,B3min,B4min
Lake Fryxell,2021-01-22,0.4401501237271838,0.4046607202134741,0.403121651617531,0.6835464239120483,0.6329869031906128,0.6312349438667297,0.16028542816638947,0.10765790194272995,0.07748134434223175
Lake Fryxell,2021-02-01,0.4500454026159314,0.4148815978049043,0.41681181864588746,0.6694448590278625,0.6245908141136169,0.6209712028503418,0.1631234586238861,0.11498028039932251,0.08109521120786667
Lake Fryxell,2021-10-31,0.5240321017546709,0.5066194106083396,0.5104929519717154,0.7243726253509521,0.7114585041999817,0.737690269947052,0.31419137120246887,0.27597641944885254,0.2345024198293686
Lake Fryxell,2021-11-04,0.5191229031729715,0.5001595623367256,0.5028516193672362,0.7213409543037415,0.7079871296882629,0.7329841256141663,0.3080157935619354,0.26895642280578613,0.23402684926986694
Lake Fryxell,2021-11-09,0.48397595497708396,0.4635301032146881,0.46312450225175955,0.6947310566902161,0.6745395064353943,0.6794122457504272,0.2813514471054077,0.24532316625118256,0.21465186774730682
Lake Fryxell,2021-11-11,0.5052275907031211,0.48875295024046794,0.48746042177537163,0.7278375625610352,0.7184256315231323,0.740748405456543,0.29287585616111755,0.25633543729782104,0.22871904075145721
Lake Fryxell,2021-11-15,0.48480122646380647,0.4545426804566432,0.45657209837161017,0.6944525837898254,0.6655883193016052,0.6886616349220276,0.29756584763526917,0.2574256360530853,0.22718407213687897
Lake Fryxell,2021-11-20,0.3847360414250371,0.3382249260551398,0.3197397276965217,0.6992006301879883,0.6803643703460693,0.7116941809654236,0.2116263508796692,0.1544959545135498,0.12571826577186584
Lake Fryxell,2021-11-29,0.6075125760744013,0.5821693453881185,0.6017753490850893,0.7830321192741394,0.7682013511657715,0.804537832736969,0.30521872639656067,0.23198001086711884,0.19611744582653046
Lake Fryxell,2021-12-01,0.5215970605942863,0.4909269491396802,0.49919354066681737,0.6994072794914246,0.670949399471283,0.6924541592597961,0.2328801453113556,0.19113346934318542,0.17531456053256989
Lake Fryxell,2021-12-02,0.5100185813762735,0.48369879672327865,0.4887405666424503,0.7067428231239319,0.6861615180969238,0.7148187160491943,0.22564400732517242,0.18957187235355377,0.17135833203792572
Lake Fryxell,2021-12-04,0.49502266551247803,0.46843831273899195,0.4662986264642851,0.6820011734962463,0.6632215976715088,0.6668534874916077,0.3631303608417511,0.3304588198661804,0.32523611187934875
Lake Fryxell,2021-12-06,0.4637104583398687,0.44203208133534383,0.4353685465307091,0.69031524658203125,0.6792908310890198,0.6988729238510132,0.2182054966688156,0.18065473437309265,0.16437533497810364
Lake Fryxell,2021-12-08,0.4619535266967945,0.4421296693507951,0.43642853267661463,0.6726289987564087,0.6649754643440247,0.6806265115737915,0.2088620662689209,0.17374658584594727,0.15901513397693634
Lake Fryxell,2021-12-11,0.4208034860509454,0.386969113057364,0.3879086433881752,0.5754141807556152,0.5454246401786804,0.5618194341659546,0.20316483080387115,0.1611708253622055,0.14855511486530304
Lake Fryxell,2021-12-18,0.48647207049752167,0.4577210985885891,0.46909059750685156,0.6436524987220764,0.6046569347381592,0.6146726608276367,0.1826379895210266,0.13387423753738403,0.12874706089496613
Lake Fryxell,2021-12-20,0.4545897097442729,0.42422097896035094,0.4348671963829839,0.6137514710426331,0.5762685537338257,0.5991969704627991,0.15816281735897064,0.12711523473262787,0.10397203266620636
